15839|(HANK) MODENA CONCRETE PUMPING|39839|Vendor Number 39839|Contact: Henry Modena|Mr.|Henry|Modena|4870 La Honda Road|San Gregorio, CA  94074|4870 La Honda Road|San Gregorio, CA  94074|Phone: 650/726-6220|Fax: 650/726-0868|Email: modenacp@aol.com|N|Y|N|Y|N|N|N|N|N|Y|N|N|N|C|Expiration Date: 7/31/2021|Certification #CMD072115839|32 Meter, 40 Meter, and 42 Meter Boom Pumps amd 3/4 Rock Pump Trailer|<b>STATUS: </b>   (10% BID DISCOUNT), Expiration Date: 7/31/2021|GS138||10|N||Updated 9/11/2019
14830|SUSAN J HERNANDEZ TECHNICAL WRITING AND METHODS ANALYSIS|39860|Vendor Number 39860|Contact: Susan J Hernandez|Ms.|Susan|Hernandez|3223 Clement Street|San Francisco, CA  94121|3223 Clement Street|San Francisco, CA  94121|Phone: 415/752-6281|Fax: 415/668-7300|Email: hernand@magicriver.net|N|N|Y|N|N|Y|N|N|N|Y|N|N|N|R|Expiration Date: 10/31/2020|Certification #CMD102014830|Professional Services - Technical Writing, Editing, Graphics, Videography, Training, Brochures and other Sales Collateral|<b>STATUS: </b>   (10% BID DISCOUNT), Expiration Date: 10/31/2020|PS007||10|N||Updated 9/11/2019
16782|SUSAN OLDROYD ARCHITECT|94099|Vendor Number 94099|Contact: Susan Oldroyd|Ms.|Susan|Oldroyd|645 Stockton Street, Suite 1005|San Francisco, CA  94108|645 Stockton Street, Suite 1005|San Francisco, CA  94108|Phone: 415/553-0421||Email: susan.oldroyd.faia@gmail.com|N|N|Y|N|N|Y|N|N|N|Y|N|N|N|C|Expiration Date: 12/31/2019|Certification #CMD121916782||<b>STATUS: </b>   (10% BID DISCOUNT), Expiration Date: 12/31/2019|AE019||10|N||Updated 9/11/2019
17367|Susie C Lee|402182|Vendor Number 402182|Contact: Susie C Lee|Mrs.|Susie|Lee|878 Hampshire Street|San Francisco, CA  94110|878 Hampshire Street|San Francisco, CA  94110|Phone: 415-810-2672||Email: susiecholee.pe@gmail.com|N|N|Y|N|N|Y|N|N|N|Y|N|N|N|C|Expiration Date: 5/31/2021|Certification #CMD052117367||<b>STATUS: </b>   (10% BID DISCOUNT), Expiration Date: 5/31/2021|AE003||10|N||Updated 9/11/2019
17367|Susie C Lee|402182|Vendor Number 402182|Contact: Susie C Lee|Mrs.|Susie|Lee|878 Hampshire Street|San Francisco, CA  94110|878 Hampshire Street|San Francisco, CA  94110|Phone: 415-810-2672||Email: susiecholee.pe@gmail.com|N|N|Y|N|N|Y|N|N|N|Y|N|N|N|C|Expiration Date: 5/31/2021|Certification #CMD052117367||<b>STATUS: </b>   (10% BID DISCOUNT), Expiration Date: 5/31/2021|AE004||10|N||Updated 9/11/2019
16667|SUSTAINABLE COMMUNICATION STRATEGIES|400640|Vendor Number 400640|Contact: Nancy Roberts|Ms.|Nancy|Roberts|501 Foerster Street|San Francisco, CA  94127|501 Foerster Street|San Francisco, CA  94127|Phone: 415/342-8405||Email: nancy@greenmba.com|N|N|Y|N|N|Y|N|N|N|Y|N|N|N|R|Expiration Date: 10/31/2019|Certification #CMD101916667||<b>STATUS: </b>   (10% BID DISCOUNT), Expiration Date: 10/31/2019|PS042||10|N||Updated 9/11/2019
15370|SUSTAINABLE WATERSHED DESIGNS INC DBA LOTUS WATER|85720|Vendor Number 85720|Contact: Scott W Durbin|Mr.|Scott|Durbin|660 Mission Street, Floor 2|San Francisco, CA  94105|660 Mission Street, Floor 2|San Francisco, CA  94105|Phone: 415-800-6805|Fax: 415-742-8408|Email: sdurbin@lotuswater.com|N|N|Y|Y|N|N|N|N|N|N|Y|N|N|R|Expiration Date: 8/31/2020|Certification #CMD082015370|WATER RESOURCES ENGINEERING CONSULTING, PRIMARILY INTEGRATED WATERSHED MANAGEMENT AND STORMWATER SERVICES TO IMPROVE WATER QUALITY OF RECEIVING WATERS, REDUCE EROSION, MINIMIZE FLOODING AND PROTECT PUBLIC HEALTH|<b>STATUS: </b>   (10% BID DISCOUNT), Expiration Date: 8/31/2020|AE020||10|N||Updated 9/11/2019
15370|SUSTAINABLE WATERSHED DESIGNS INC DBA LOTUS WATER|85720|Vendor Number 85720|Contact: Scott W Durbin|Mr.|Scott|Durbin|660 Mission Street, Floor 2|San Francisco, CA  94105|660 Mission Street, Floor 2|San Francisco, CA  94105|Phone: 415-800-6805|Fax: 415-742-8408|Email: sdurbin@lotuswater.com|N|N|Y|Y|N|N|N|N|N|N|Y|N|N|R|Expiration Date: 8/31/2020|Certification #CMD082015370|WATER RESOURCES ENGINEERING CONSULTING, PRIMARILY INTEGRATED WATERSHED MANAGEMENT AND STORMWATER SERVICES TO IMPROVE WATER QUALITY OF RECEIVING WATERS, REDUCE EROSION, MINIMIZE FLOODING AND PROTECT PUBLIC HEALTH|<b>STATUS: </b>   (10% BID DISCOUNT), Expiration Date: 8/31/2020|AE003||10|N||Updated 9/11/2019
10008|SVALA CONSTRUCTION INC|50929|Vendor Number 50929|Contact: Inessa Svidler|Ms.|Inessa|Svidler|139 Mendosa Avenue|San Francisco, CA  94116|139 Mendosa Aveue|San Francisco, CA  94116|Phone: 415/850-1308|Fax: 415/901-0466|Email: 8501308@gmail.com|N|N|Y|Y|N|N|N|N|N|Y|N|N|N|R|Expiration Date: 8/31/2020|Certification #CMD082010008|GENERAL CONSTRUCTION, MODERNIZATION|<b>STATUS: </b>   (10% BID DISCOUNT), Expiration Date: 8/31/2020, CSLB License # 739963|CN031||10|N|739963|Updated 9/11/2019
1000150|Swaim Biological Inc.|||Contact: Karen Swaim|Ms|Karen|Swaim|4556 Contractor Place|Livermore, CA  94551|4556 Contractor Place|Livermore, CA  94551|Phone: 925-455-8770||Email: cswaim@swaimbio.com|N|Y|N|N|N|Y|N|N|N|N|Y|N|N|C|Expiration Date: 1/31/2021|Certification #CMD01211000150||<b>STATUS: </b>   (10% BID DISCOUNT), Expiration Date: 1/31/2021|PS044||10|N||Updated 9/11/2019
1000243|Systems Integration Resources, Inc.|||Contact: Sylvia Ramos-Hans|Ms.|Sylvia|Ramos-Hans|388 Market Street, Ste. 1300|San Francisco, CA  94111|388 Market Street, Ste. 1300|San Francisco, CA  94111|Phone: 415-747-4185||Email: steve.hans@systemsir.com|N|N|Y|Y|N|N|N|N|N|Y|N|N|N|R|Expiration Date: 1/31/2020|Certification #CMD01201000243||<b>STATUS: </b>   (10% BID DISCOUNT), Expiration Date: 1/31/2020|PS015||10|N||Updated 9/11/2019
1000243|Systems Integration Resources, Inc.|||Contact: Sylvia Ramos-Hans|Ms.|Sylvia|Ramos-Hans|388 Market Street, Ste. 1300|San Francisco, CA  94111|388 Market Street, Ste. 1300|San Francisco, CA  94111|Phone: 415-747-4185||Email: steve.hans@systemsir.com|N|N|Y|Y|N|N|N|N|N|Y|N|N|N|R|Expiration Date: 1/31/2020|Certification #CMD01201000243||<b>STATUS: </b>   (10% BID DISCOUNT), Expiration Date: 1/31/2020|GS129||10|N||Updated 9/11/2019
1000243|Systems Integration Resources, Inc.|||Contact: Sylvia Ramos-Hans|Ms.|Sylvia|Ramos-Hans|388 Market Street, Ste. 1300|San Francisco, CA  94111|388 Market Street, Ste. 1300|San Francisco, CA  94111|Phone: 415-747-4185||Email: steve.hans@systemsir.com|N|N|Y|Y|N|N|N|N|N|Y|N|N|N|R|Expiration Date: 1/31/2020|Certification #CMD01201000243||<b>STATUS: </b>   (10% BID DISCOUNT), Expiration Date: 1/31/2020|GS132||10|N||Updated 9/11/2019
11327|T & S TRADING CO|45273|Vendor Number 45273|Contact: Hok To|Mr.|Hok|To|1110 Ortega St.|San Francisco, CA  94122|1110 Ortega St.|San Francisco, CA  94122|Phone: 415/242-1551|Fax: 415/242-1502|Email: hokhou@gmail.com|N|N|Y|N|Y|N|N|N|N|N|Y|N|N|R|Expiration Date: 4/30/2020|Certification #CMD042011327|SERVICE; CONSULTING, COMPUTER SYSTEMS; ELECTRONIC & COMMUNICATIONS SUPPLIES|<b>STATUS: </b>   (10% BID DISCOUNT), Expiration Date: 4/30/2020|EQ071||10|N||Updated 9/11/2019
11327|T & S TRADING CO|45273|Vendor Number 45273|Contact: Hok To|Mr.|Hok|To|1110 Ortega St.|San Francisco, CA  94122|1110 Ortega St.|San Francisco, CA  94122|Phone: 415/242-1551|Fax: 415/242-1502|Email: hokhou@gmail.com|N|N|Y|N|Y|N|N|N|N|N|Y|N|N|R|Expiration Date: 4/30/2020|Certification #CMD042011327|SERVICE; CONSULTING, COMPUTER SYSTEMS; ELECTRONIC & COMMUNICATIONS SUPPLIES|<b>STATUS: </b>   (10% BID DISCOUNT), Expiration Date: 4/30/2020|EQ108||10|N||Updated 9/11/2019
11327|T & S TRADING CO|45273|Vendor Number 45273|Contact: Hok To|Mr.|Hok|To|1110 Ortega St.|San Francisco, CA  94122|1110 Ortega St.|San Francisco, CA  94122|Phone: 415/242-1551|Fax: 415/242-1502|Email: hokhou@gmail.com|N|N|Y|N|Y|N|N|N|N|N|Y|N|N|R|Expiration Date: 4/30/2020|Certification #CMD042011327|SERVICE; CONSULTING, COMPUTER SYSTEMS; ELECTRONIC & COMMUNICATIONS SUPPLIES|<b>STATUS: </b>   (10% BID DISCOUNT), Expiration Date: 4/30/2020|GS093||10|N||Updated 9/11/2019
11327|T & S TRADING CO|45273|Vendor Number 45273|Contact: Hok To|Mr.|Hok|To|1110 Ortega St.|San Francisco, CA  94122|1110 Ortega St.|San Francisco, CA  94122|Phone: 415/242-1551|Fax: 415/242-1502|Email: hokhou@gmail.com|N|N|Y|N|Y|N|N|N|N|N|Y|N|N|R|Expiration Date: 4/30/2020|Certification #CMD042011327|SERVICE; CONSULTING, COMPUTER SYSTEMS; ELECTRONIC & COMMUNICATIONS SUPPLIES|<b>STATUS: </b>   (10% BID DISCOUNT), Expiration Date: 4/30/2020|GS109||10|N||Updated 9/11/2019
14440|T & T ELECTRIC CORPORATION|62586|Vendor Number 62586|Contact: Xiaodong Zhang|Mr.|Xiaodong|Zhang|2079 15th Avenue|San Francisco, CA  94116|2079 15th Avenue|San Francisco, CA  94116|Phone: 415/665-4098|Fax: 415/566-5062|Email: ttelectriccorp@gmail.com|N|N|Y|N|Y|N|N|N|N|Y|N|N|N|R|Expiration Date: 10/31/2021|Certification #CMD102114440|CABLE INSTALLATION (INCLUDING PHONE LINE, ELECTRIC LINE & FIBER OPTIC, ELECTRICAL MAINTENANCE|<b>STATUS: </b>   (10% BID DISCOUNT), Expiration Date: 10/31/2021, CSLB License # 789346|CN034||10|N|789346|Updated 9/11/2019
11096|T C B BUILDERS INC|91666|Vendor Number 91666|Contact: John Barnes|Mr.|John|Barnes|130 Dore Street|San Francisco, CA  94103-3815|130 Dore Street|San Francisco, CA  94103-3815|Phone: 415/550-5900|Fax: 415/550-6691|Email: john@tcbbuilders.com|N|N|Y|Y|N|N|N|N|N|Y|N|N|N|R|Expiration Date: 10/31/2019|Certification #CMD101911096|A mid-size B license contractor providing commercial construction and performing design-build, turn-key and general contracting in the greater Bay Area. TCB is a family-owned business with core values based on exemplary customer service.|<b>STATUS: </b>   (10% BID DISCOUNT), Expiration Date: 10/31/2019, CSLB License # 403761|CN031||10|N|403761|Updated 9/11/2019
15451|T S R CONSTRUCTION COMPANY|401012|Vendor Number 401012|Contact: Tirzo S Rico|Mr.|Tirzo|Rico|543 Fifth Avenue|San Bruno, CA  94066|543 Fifth Avenue|San Bruno, CA  94066|Phone: 650-826-4954|Fax: 650-588-1016|Email: r.rico1025@yahoo.com|N|Y|N|N|Y|N|N|N|N|Y|N|N|N|R|Expiration Date: 2/28/2021|Certification #CMD022115451|General construction: Carpentry, concrete, paint, etc. etc.|<b>STATUS: </b>   (10% BID DISCOUNT), Expiration Date: 2/28/2021, CSLB License # 880052|CN028||10|N|880052|Updated 9/11/2019
15451|T S R CONSTRUCTION COMPANY|401012|Vendor Number 401012|Contact: Tirzo S Rico|Mr.|Tirzo|Rico|543 Fifth Avenue|San Bruno, CA  94066|543 Fifth Avenue|San Bruno, CA  94066|Phone: 650-826-4954|Fax: 650-588-1016|Email: r.rico1025@yahoo.com|N|Y|N|N|Y|N|N|N|N|Y|N|N|N|R|Expiration Date: 2/28/2021|Certification #CMD022115451|General construction: Carpentry, concrete, paint, etc. etc.|<b>STATUS: </b>   (10% BID DISCOUNT), Expiration Date: 2/28/2021, CSLB License # 880052|CN035||10|N|880052|Updated 9/11/2019
15451|T S R CONSTRUCTION COMPANY|401012|Vendor Number 401012|Contact: Tirzo S Rico|Mr.|Tirzo|Rico|543 Fifth Avenue|San Bruno, CA  94066|543 Fifth Avenue|San Bruno, CA  94066|Phone: 650-826-4954|Fax: 650-588-1016|Email: r.rico1025@yahoo.com|N|Y|N|N|Y|N|N|N|N|Y|N|N|N|R|Expiration Date: 2/28/2021|Certification #CMD022115451|General construction: Carpentry, concrete, paint, etc. etc.|<b>STATUS: </b>   (10% BID DISCOUNT), Expiration Date: 2/28/2021, CSLB License # 880052|CN031||10|N|880052|Updated 9/11/2019
15451|T S R CONSTRUCTION COMPANY|401012|Vendor Number 401012|Contact: Tirzo S Rico|Mr.|Tirzo|Rico|543 Fifth Avenue|San Bruno, CA  94066|543 Fifth Avenue|San Bruno, CA  94066|Phone: 650-826-4954|Fax: 650-588-1016|Email: r.rico1025@yahoo.com|N|Y|N|N|Y|N|N|N|N|Y|N|N|N|R|Expiration Date: 2/28/2021|Certification #CMD022115451|General construction: Carpentry, concrete, paint, etc. etc.|<b>STATUS: </b>   (10% BID DISCOUNT), Expiration Date: 2/28/2021, CSLB License # 880052|CN032||10|N|880052|Updated 9/11/2019
13366|TANAKA DESIGN GROUP|36369|Vendor Number 36369|Contact: Robert T. Tanaka|Mr.|Robert|Tanaka|360 Langton Street, Suite 102|San Francisco, CA  94103|360 Langton Street, Suite 102|San Francisco, CA  94103|Phone: 415/863-7800|Fax: 415/863-7900|Email: bob@tanakadesign.com|N|N|Y|N|Y|N|N|N|N|Y|N|N|N|R|Expiration Date: 6/30/2020|Certification #CMD062013366|landscape architecture, urban design, and land planning|<b>STATUS: </b>   (10% BID DISCOUNT), Expiration Date: 6/30/2020|AE002||10|N||Updated 9/11/2019
13366|TANAKA DESIGN GROUP|36369|Vendor Number 36369|Contact: Robert T. Tanaka|Mr.|Robert|Tanaka|360 Langton Street, Suite 102|San Francisco, CA  94103|360 Langton Street, Suite 102|San Francisco, CA  94103|Phone: 415/863-7800|Fax: 415/863-7900|Email: bob@tanakadesign.com|N|N|Y|N|Y|N|N|N|N|Y|N|N|N|R|Expiration Date: 6/30/2020|Certification #CMD062013366|landscape architecture, urban design, and land planning|<b>STATUS: </b>   (10% BID DISCOUNT), Expiration Date: 6/30/2020|PS009||10|N||Updated 9/11/2019
15243|TANDEM CREATIVE INC|92427|Vendor Number 92427|Contact: Gregg Holzbaur|Mr.|Gregg|Holzbaur|323 29th St.|San Francisco, CA  94131|P.O. BOX 460609|San Francisco, CA  94146|Phone: 415/654-5571|Fax: 415/983-3701|Email: gholzbaur@tandemcreative.com|N|N|Y|Y|N|N|N|N|N|Y|N|N|N|R|Expiration Date: 4/30/2020|Certification #CMD042015243|FULL SERVICE DESIGN FIRM; DESIGN SERVICES FOR EVENTS, MARKETING, IDENTITY SYSTEMS, PACKAGING, BOOKS, ADVERTISING AND PUBLICATIONS|<b>STATUS: </b>   (10% BID DISCOUNT), Expiration Date: 4/30/2020|GS102||10|N||Updated 9/11/2019
15243|TANDEM CREATIVE INC|92427|Vendor Number 92427|Contact: Gregg Holzbaur|Mr.|Gregg|Holzbaur|323 29th St.|San Francisco, CA  94131|P.O. BOX 460609|San Francisco, CA  94146|Phone: 415/654-5571|Fax: 415/983-3701|Email: gholzbaur@tandemcreative.com|N|N|Y|Y|N|N|N|N|N|Y|N|N|N|R|Expiration Date: 4/30/2020|Certification #CMD042015243|FULL SERVICE DESIGN FIRM; DESIGN SERVICES FOR EVENTS, MARKETING, IDENTITY SYSTEMS, PACKAGING, BOOKS, ADVERTISING AND PUBLICATIONS|<b>STATUS: </b>   (10% BID DISCOUNT), Expiration Date: 4/30/2020|GS007||10|N||Updated 9/11/2019
15243|TANDEM CREATIVE INC|92427|Vendor Number 92427|Contact: Gregg Holzbaur|Mr.|Gregg|Holzbaur|323 29th St.|San Francisco, CA  94131|P.O. BOX 460609|San Francisco, CA  94146|Phone: 415/654-5571|Fax: 415/983-3701|Email: gholzbaur@tandemcreative.com|N|N|Y|Y|N|N|N|N|N|Y|N|N|N|R|Expiration Date: 4/30/2020|Certification #CMD042015243|FULL SERVICE DESIGN FIRM; DESIGN SERVICES FOR EVENTS, MARKETING, IDENTITY SYSTEMS, PACKAGING, BOOKS, ADVERTISING AND PUBLICATIONS|<b>STATUS: </b>   (10% BID DISCOUNT), Expiration Date: 4/30/2020|PS042||10|N||Updated 9/11/2019
15306|TANNERHECHT INC DBA TANNERHECHT ARCHITECTURE|24197|Vendor Number 24197|Contact: James L Tanner|Mr.|James|Tanner|1831 Powell Street|San Francisco, CA  94133|1831 Powell Street|San Francisco, CA  94133|Phone: 415-979-1500|Fax: 415-979-1530|Email: dhecht@tannerhecht.com|N|N|Y|Y|N|N|N|N|N|N|Y|N|N|R|Expiration Date: 5/31/2020|Certification #CMD052015306|FULL ARCHITECTURAL SERVICES; INCLUDING PROGRAM AND SITE ANALYSIS, FEASABILITY STUDIES; CODE ANALYSIS / PUBLIC AGENCIES AND SPECIAL INTEREST GROUP REVIEWS; COST ANALYSIS; PROJECT SCHEDULING; DESIGN AND CONSTRUCTION DOCUMENTS; INTERIOR ARCHITECTURAL DESIGN|<b>STATUS: </b>   (10% BID DISCOUNT), Expiration Date: 5/31/2020|PS058||10|N||Updated 9/11/2019
15306|TANNERHECHT INC DBA TANNERHECHT ARCHITECTURE|24197|Vendor Number 24197|Contact: James L Tanner|Mr.|James|Tanner|1831 Powell Street|San Francisco, CA  94133|1831 Powell Street|San Francisco, CA  94133|Phone: 415-979-1500|Fax: 415-979-1530|Email: dhecht@tannerhecht.com|N|N|Y|Y|N|N|N|N|N|N|Y|N|N|R|Expiration Date: 5/31/2020|Certification #CMD052015306|FULL ARCHITECTURAL SERVICES; INCLUDING PROGRAM AND SITE ANALYSIS, FEASABILITY STUDIES; CODE ANALYSIS / PUBLIC AGENCIES AND SPECIAL INTEREST GROUP REVIEWS; COST ANALYSIS; PROJECT SCHEDULING; DESIGN AND CONSTRUCTION DOCUMENTS; INTERIOR ARCHITECTURAL DESIGN|<b>STATUS: </b>   (10% BID DISCOUNT), Expiration Date: 5/31/2020|AE019||10|N||Updated 9/11/2019
15306|TANNERHECHT INC DBA TANNERHECHT ARCHITECTURE|24197|Vendor Number 24197|Contact: James L Tanner|Mr.|James|Tanner|1831 Powell Street|San Francisco, CA  94133|1831 Powell Street|San Francisco, CA  94133|Phone: 415-979-1500|Fax: 415-979-1530|Email: dhecht@tannerhecht.com|N|N|Y|Y|N|N|N|N|N|Y|N|N|N|R|Expiration Date: 5/31/2020|Certification #CMD052015306|FULL ARCHITECTURAL SERVICES; INCLUDING PROGRAM AND SITE ANALYSIS, FEASABILITY STUDIES; CODE ANALYSIS / PUBLIC AGENCIES AND SPECIAL INTEREST GROUP REVIEWS; COST ANALYSIS; PROJECT SCHEDULING; DESIGN AND CONSTRUCTION DOCUMENTS; INTERIOR ARCHITECTURAL DESIGN|<b>STATUS: </b>   (10% BID DISCOUNT), Expiration Date: 5/31/2020|GS124||10|N||Updated 9/11/2019
15306|TANNERHECHT INC DBA TANNERHECHT ARCHITECTURE|24197|Vendor Number 24197|Contact: James L Tanner|Mr.|James|Tanner|1831 Powell Street|San Francisco, CA  94133|1831 Powell Street|San Francisco, CA  94133|Phone: 415-979-1500|Fax: 415-979-1530|Email: dhecht@tannerhecht.com|N|N|Y|Y|N|N|N|N|N|N|Y|N|N|R|Expiration Date: 5/31/2020|Certification #CMD052015306|FULL ARCHITECTURAL SERVICES; INCLUDING PROGRAM AND SITE ANALYSIS, FEASABILITY STUDIES; CODE ANALYSIS / PUBLIC AGENCIES AND SPECIAL INTEREST GROUP REVIEWS; COST ANALYSIS; PROJECT SCHEDULING; DESIGN AND CONSTRUCTION DOCUMENTS; INTERIOR ARCHITECTURAL DESIGN|<b>STATUS: </b>   (10% BID DISCOUNT), Expiration Date: 5/31/2020|AE001||10|N||Updated 9/11/2019
15306|TANNERHECHT INC DBA TANNERHECHT ARCHITECTURE|24197|Vendor Number 24197|Contact: James L Tanner|Mr.|James|Tanner|1831 Powell Street|San Francisco, CA  94133|1831 Powell Street|San Francisco, CA  94133|Phone: 415-979-1500|Fax: 415-979-1530|Email: dhecht@tannerhecht.com|N|N|Y|Y|N|N|N|N|N|N|Y|N|N|R|Expiration Date: 5/31/2020|Certification #CMD052015306|FULL ARCHITECTURAL SERVICES; INCLUDING PROGRAM AND SITE ANALYSIS, FEASABILITY STUDIES; CODE ANALYSIS / PUBLIC AGENCIES AND SPECIAL INTEREST GROUP REVIEWS; COST ANALYSIS; PROJECT SCHEDULING; DESIGN AND CONSTRUCTION DOCUMENTS; INTERIOR ARCHITECTURAL DESIGN|<b>STATUS: </b>   (10% BID DISCOUNT), Expiration Date: 5/31/2020|PS027||10|N||Updated 9/11/2019
16602|TAZ AUTO MOBILE DETAILING|92441|Vendor Number 92441|Contact: Lamonte Johnson|Mr.|Lamonte|Johnson|355 McAllister Street|San Francisco, CA  94102|355 McAllister Street|San Francisco, CA  94102|Phone: 415-577-0548||Email: tazautodetailing@gmail.com|N|N|Y|N|Y|N|N|N|N|Y|N|N|N|R|Expiration Date: 2/28/2022|Certification #CMD022216602||<b>STATUS: </b>   (10% BID DISCOUNT), Expiration Date: 2/28/2022|GS081||10|N||Updated 9/11/2019
16602|TAZ AUTO MOBILE DETAILING|92441|Vendor Number 92441|Contact: Lamonte Johnson|Mr.|Lamonte|Johnson|355 McAllister Street|San Francisco, CA  94102|355 McAllister Street|San Francisco, CA  94102|Phone: 415-577-0548||Email: tazautodetailing@gmail.com|N|N|Y|N|Y|N|N|N|N|Y|N|N|N|R|Expiration Date: 2/28/2022|Certification #CMD022216602||<b>STATUS: </b>   (10% BID DISCOUNT), Expiration Date: 2/28/2022|GS140||10|N||Updated 9/11/2019
12375|TEAM 7 INTERNATIONAL INC|29704|Vendor Number 29704|Contact: Jack Tam|Mr.|Jack|Tam|1648 Union Street, Ste. 101|San Francisco, CA  94123|1648 Union St., Ste. 101|San Francisco, CA  94123|Phone: 415/409-8808|Fax: 415/409-8809|Email: jack@team7.com|N|N|Y|N|Y|N|N|N|N|Y|N|N|N|R|Expiration Date: 1/31/2021|Certification #CMD012112375|an architectural and interior design firm|<b>STATUS: </b>   (10% BID DISCOUNT), Expiration Date: 1/31/2021|AE001||10|N||Updated 9/11/2019
12375|TEAM 7 INTERNATIONAL INC|29704|Vendor Number 29704|Contact: Jack Tam|Mr.|Jack|Tam|1648 Union Street, Ste. 101|San Francisco, CA  94123|1648 Union St., Ste. 101|San Francisco, CA  94123|Phone: 415/409-8808|Fax: 415/409-8809|Email: jack@team7.com|N|N|Y|N|Y|N|N|N|N|Y|N|N|N|R|Expiration Date: 1/31/2021|Certification #CMD012112375|an architectural and interior design firm|<b>STATUS: </b>   (10% BID DISCOUNT), Expiration Date: 1/31/2021|AE019||10|N||Updated 9/11/2019
17110|TEAM EES, INC.|86367|Vendor Number 86367|Contact: Bob Brown|Mr.|Bob|Brown|1150 Ballena Blve. Ste. 250B|Alameda, CA  94501|PO BOX 189|Alameda, CA  94501|Phone: 510-263-9732|Fax: 510-521-6956|Email: bbrown@team-ees.com|N|Y|N|Y|N|N|N|N|N|Y|N|N|N|R|Expiration Date: 11/30/2021|Certification #CMD112117110||<b>STATUS: </b>   (10% BID DISCOUNT), Expiration Date: 11/30/2021, CSLB License # 386026|PS044||10|N|386026|Updated 9/11/2019
17110|TEAM EES, INC.|86367|Vendor Number 86367|Contact: Bob Brown|Mr.|Bob|Brown|1150 Ballena Blve. Ste. 250B|Alameda, CA  94501|PO BOX 189|Alameda, CA  94501|Phone: 510-263-9732|Fax: 510-521-6956|Email: bbrown@team-ees.com|N|Y|N|Y|N|N|N|N|N|Y|N|N|N|R|Expiration Date: 11/30/2021|Certification #CMD112117110||<b>STATUS: </b>   (10% BID DISCOUNT), Expiration Date: 11/30/2021, CSLB License # 386026|CN069||10|N|386026|Updated 9/11/2019
17110|TEAM EES, INC.|86367|Vendor Number 86367|Contact: Bob Brown|Mr.|Bob|Brown|1150 Ballena Blve. Ste. 250B|Alameda, CA  94501|PO BOX 189|Alameda, CA  94501|Phone: 510-263-9732|Fax: 510-521-6956|Email: bbrown@team-ees.com|N|Y|N|Y|N|N|N|N|N|Y|N|N|N|R|Expiration Date: 11/30/2021|Certification #CMD112117110||<b>STATUS: </b>   (10% BID DISCOUNT), Expiration Date: 11/30/2021, CSLB License # 386026|CN070||10|N|386026|Updated 9/11/2019
17110|TEAM EES, INC.|86367|Vendor Number 86367|Contact: Bob Brown|Mr.|Bob|Brown|1150 Ballena Blve. Ste. 250B|Alameda, CA  94501|PO BOX 189|Alameda, CA  94501|Phone: 510-263-9732|Fax: 510-521-6956|Email: bbrown@team-ees.com|N|Y|N|Y|N|N|N|N|N|Y|N|N|N|R|Expiration Date: 11/30/2021|Certification #CMD112117110||<b>STATUS: </b>   (10% BID DISCOUNT), Expiration Date: 11/30/2021, CSLB License # 386026|CN031||10|N|386026|Updated 9/11/2019
16164|TEAM NORTH CONSTRUCTION SERVICES INC|83429|Vendor Number 83429|Contact: Donn R North|Mr.|Donn|North|150 Executive Park Blvd., Suite 3150|San Francisco, CA  94134|150 Executive Park Blvd., Suite 3150|San Francisco, CA  94134|Phone: 415/467-0300|Fax: 415/467-0400|Email: donn@teamnorth.com|N|N|Y|Y|N|N|N|N|N|N|Y|N|N|R|Expiration Date: 9/30/2019|Certification #CMD091916164|1993 KW DP -- retired, new truck = 2015 KW|<b>STATUS: </b>   (10% BID DISCOUNT), Expiration Date: 9/30/2019, CSLB License # 1008208|EQ130||10|N|1008208|Updated 9/11/2019
